LCLid,StdorToU,Acorn,Acorn_grouped,file,energy_sum,energy_average,group_average
MAC002960,Std,ACORN-F,Comfortable,block_57,6728.889997500002,11.140546353476825,9.167380766776663
MAC001542,ToU,ACORN-F,Comfortable,block_57,5110.109000099992,7.885970679166654,9.167380766776663
MAC001802,Std,ACORN-F,Comfortable,block_57,8235.575998000008,13.072342853968266,9.167380766776663
MAC001139,Std,ACORN-F,Comfortable,block_57,4562.266000000003,7.47912459016394,9.167380766776663
MAC001508,ToU,ACORN-F,Comfortable,block_57,4661.910999899995,7.205426584080363,9.167380766776663
MAC001805,Std,ACORN-F,Comfortable,block_57,18096.1189983,28.587865716113743,9.167380766776663
MAC000725,ToU,ACORN-F,Comfortable,block_57,6111.163000099996,8.973807635976499,9.167380766776663
MAC002984,Std,ACORN-F,Comfortable,block_57,3999.2640007000014,6.599445545709573,9.167380766776663
MAC000710,ToU,ACORN-F,Comfortable,block_57,4041.763999999997,5.93504258443465,9.167380766776663
MAC001786,Std,ACORN-F,Comfortable,block_57,6546.205001800003,10.357919306645574,9.167380766776663
MAC001587,Std,ACORN-F,Comfortable,block_57,7486.497000200002,11.606972093333336,9.167380766776663
MAC002956,Std,ACORN-F,Comfortable,block_57,10376.251000600008,17.179223510927166,9.167380766776663
MAC001784,Std,ACORN-F,Comfortable,block_57,6152.616001000011,9.719772513428138,9.167380766776663
MAC001782,Std,ACORN-F,Comfortable,block_57,5168.1200013000025,8.164486573933653,9.167380766776663
MAC002957,Std,ACORN-F,Comfortable,block_57,1879.7629999999992,3.112190397350992,9.167380766776663
MAC001602,ToU,ACORN-F,Comfortable,block_57,1654.413999999999,2.564982945736433,9.167380766776663
MAC002149,Std,ACORN-F,Comfortable,block_57,5136.0720013,8.283987098870968,9.167380766776663
MAC004151,Std,ACORN-G,Comfortable,block_57,1658.2850002,2.555138675192604,10.15273588969607
MAC000754,ToU,ACORN-G,Comfortable,block_57,6607.6610013,9.717148531323529,10.15273588969607
MAC000470,ToU,ACORN-G,Comfortable,block_57,5680.648000000002,8.023514124293788,10.15273588969607
MAC002104,Std,ACORN-G,Comfortable,block_57,2442.776999599999,3.927294211575561,10.15273588969607
MAC000453,Std,ACORN-G,Comfortable,block_57,9657.102998900009,13.639975987146906,10.15273588969607
MAC001739,Std,ACORN-G,Comfortable,block_57,37827.680005699935,59.291034491692685,10.15273588969607
MAC000519,Std,ACORN-G,Comfortable,block_57,12834.497000499994,18.230819602982947,10.15273588969607
MAC004032,Std,ACORN-G,Comfortable,block_57,5079.653000600001,8.423968491873966,10.15273588969607
MAC003904,Std,ACORN-G,Comfortable,block_57,7768.8790003999975,15.82256415560081,10.15273588969607
MAC000183,Std,ACORN-G,Comfortable,block_57,8685.708002100002,10.528130911636365,10.15273588969607
MAC004271,Std,ACORN-G,Comfortable,block_57,12602.805002399999,19.508986071826623,10.15273588969607
MAC004204,Std,ACORN-G,Comfortable,block_57,6794.132999699997,10.50097836120556,10.15273588969607
MAC001870,Std,ACORN-G,Comfortable,block_57,1376.4790002000007,5.7593263606694585,10.15273588969607
MAC004134,Std,ACORN-G,Comfortable,block_57,3382.444000500003,5.301636364420067,10.15273588969607
MAC001690,Std,ACORN-G,Comfortable,block_57,6553.4669987,11.126429539388795,10.15273588969607
MAC004338,Std,ACORN-G,Comfortable,block_57,4992.720999299997,6.973074021368711,10.15273588969607
MAC002220,Std,ACORN-G,Comfortable,block_57,2830.702999999999,4.648116584564859,10.15273588969607
MAC001940,Std,ACORN-G,Comfortable,block_57,5826.4910003,9.277851911305733,10.15273588969607
MAC004060,Std,ACORN-G,Comfortable,block_57,4338.8299988,7.207358801993355,10.15273588969607
MAC000278,ToU,ACORN-G,Comfortable,block_57,4487.653999399999,6.139061558686729,10.15273588969607
MAC003796,Std,ACORN-G,Comfortable,block_57,6546.646998900001,13.225549492727273,10.15273588969607
MAC001680,ToU,ACORN-G,Comfortable,block_57,4155.586000200001,6.513457680564264,10.15273588969607
MAC003868,Std,ACORN-G,Comfortable,block_58,5232.583998600003,10.63533333048781,10.15273588969607
MAC001592,Std,ACORN-G,Comfortable,block_58,6390.7360009,9.923503106987578,10.15273588969607
MAC003870,Std,ACORN-G,Comfortable,block_58,7681.289999299996,15.612378047357716,10.15273588969607
MAC000352,ToU,ACORN-G,Comfortable,block_58,7628.424999800007,10.565685595290867,10.15273588969607
MAC001807,Std,ACORN-G,Comfortable,block_58,3387.350999599997,5.351265402211686,10.15273588969607
MAC003871,Std,ACORN-G,Comfortable,block_58,1628.6049999999998,3.3101727642276417,10.15273588969607
MAC001935,Std,ACORN-G,Comfortable,block_58,5950.220999900003,9.474874203662425,10.15273588969607
MAC000524,Std,ACORN-G,Comfortable,block_58,9780.2620021,13.91217923485064,10.15273588969607
MAC004049,Std,ACORN-G,Comfortable,block_58,5492.023999499996,9.12296345431893,10.15273588969607
MAC005281,ToU,ACORN-G,Comfortable,block_58,5110.8839990000015,12.405058250000003,10.15273588969607
MAC003819,Std,ACORN-G,Comfortable,block_58,4829.456,9.776226720647774,10.15273588969607
MAC001985,Std,ACORN-G,Comfortable,block_58,3722.5170008000036,5.937028709409894,10.15273588969607
MAC000097,Std,ACORN-G,Comfortable,block_58,15810.306999900002,19.518897530740745,10.15273588969607
MAC005533,ToU,ACORN-G,Comfortable,block_58,8162.453000999998,11.95088287115666,10.15273588969607
MAC003734,Std,ACORN-G,Comfortable,block_58,5774.035998700001,11.571214426252507,10.15273588969607
MAC003814,Std,ACORN-G,Comfortable,block_58,2883.2489999999993,5.824745454545453,10.15273588969607
MAC004130,Std,ACORN-G,Comfortable,block_58,12098.98500049999,18.585230415514577,10.15273588969607
MAC003735,Std,ACORN-G,Comfortable,block_58,5627.886001200002,11.278328659719444,10.15273588969607
MAC001626,ToU,ACORN-G,Comfortable,block_58,9365.812998999996,14.543187886645956,10.15273588969607
MAC001881,Std,ACORN-G,Comfortable,block_58,5023.8270002,7.96169096703645,10.15273588969607
MAC004138,Std,ACORN-G,Comfortable,block_58,3332.758000100002,5.135220339137137,10.15273588969607
MAC002032,Std,ACORN-G,Comfortable,block_58,9192.04699919999,14.707275198719985,10.15273588969607
MAC000094,Std,ACORN-G,Comfortable,block_58,8067.0539998,9.9716365881335,10.15273588969607
MAC002074,Std,ACORN-G,Comfortable,block_58,7259.855001500007,11.653057787319433,10.15273588969607
MAC003831,Std,ACORN-G,Comfortable,block_58,3799.594000099999,7.691485830161941,10.15273588969607
MAC003830,Std,ACORN-G,Comfortable,block_58,1906.1719999999996,3.858647773279351,10.15273588969607
MAC002037,Std,ACORN-G,Comfortable,block_58,10064.087999600011,16.102540799360018,10.15273588969607
MAC003828,Std,ACORN-G,Comfortable,block_58,5160.3150009999945,10.445981783400798,10.15273588969607
MAC002071,Std,ACORN-G,Comfortable,block_58,4975.560000699997,7.973653847275636,10.15273588969607
MAC001335,ToU,ACORN-G,Comfortable,block_58,1767.9370000000004,2.707407350689128,10.15273588969607
MAC003847,Std,ACORN-G,Comfortable,block_58,3070.823000000003,6.228849898580128,10.15273588969607
MAC003733,Std,ACORN-G,Comfortable,block_58,10458.087001100004,20.95809018256514,10.15273588969607
MAC001566,ToU,ACORN-G,Comfortable,block_58,2830.2529998,4.374425038330758,10.15273588969607
MAC001636,ToU,ACORN-G,Comfortable,block_58,6817.5170002,10.635751950390016,10.15273588969607
MAC005514,ToU,ACORN-G,Comfortable,block_58,2804.6389996999983,4.106352854612004,10.15273588969607
MAC000151,Std,ACORN-G,Comfortable,block_58,3100.4520000999973,3.739990349939683,10.15273588969607
MAC003729,Std,ACORN-G,Comfortable,block_58,6946.756000199997,13.921354709819633,10.15273588969607
MAC001012,ToU,ACORN-G,Comfortable,block_58,1412.8649999999998,2.1246090225563905,10.15273588969607
MAC003810,Std,ACORN-G,Comfortable,block_58,6305.929999799999,12.739252524848482,10.15273588969607
MAC002311,Std,ACORN-G,Comfortable,block_58,5216.3780003999955,7.73943323501483,10.15273588969607
MAC000157,Std,ACORN-G,Comfortable,block_58,9546.5449998,11.515735826055488,10.15273588969607
MAC001857,ToU,ACORN-G,Comfortable,block_58,7900.3979997,12.50062974636076,10.15273588969607
MAC000595,ToU,ACORN-G,Comfortable,block_58,7315.317000899993,10.632728198982548,10.15273588969607
MAC001830,ToU,ACORN-G,Comfortable,block_58,6941.0309994,10.982643986392405,10.15273588969607
MAC005543,Std,ACORN-G,Comfortable,block_58,9466.868000000002,13.921864705882356,10.15273588969607
MAC001792,Std,ACORN-G,Comfortable,block_58,6246.1300009,9.867503950868878,10.15273588969607
MAC002245,Std,ACORN-G,Comfortable,block_58,4585.739998900005,6.773618905317585,10.15273588969607
MAC005207,ToU,ACORN-G,Comfortable,block_58,9188.309000099998,12.137792602509904,10.15273588969607
MAC000447,ToU,ACORN-G,Comfortable,block_58,6845.465999800008,9.655100140761647,10.15273588969607
MAC001771,Std,ACORN-G,Comfortable,block_58,10529.328998600002,16.660330693987344,10.15273588969607
MAC003760,ToU,ACORN-G,Comfortable,block_59,5569.668999100008,11.184074295381542,10.15273588969607
MAC002405,Std,ACORN-G,Comfortable,block_59,7212.930998900006,10.765568655074636,10.15273588969607
MAC004361,ToU,ACORN-G,Comfortable,block_59,5886.15900000001,8.220892458100572,10.15273588969607
MAC003370,Std,ACORN-G,Comfortable,block_59,3133.0669997000005,6.025128845576924,10.15273588969607
MAC000241,Std,ACORN-G,Comfortable,block_59,4178.215999300003,9.326374998437506,10.15273588969607
MAC002075,ToU,ACORN-G,Comfortable,block_59,2865.4479993999994,4.599434991011235,10.15273588969607
MAC003363,Std,ACORN-G,Comfortable,block_59,5950.796997499994,11.443840379807682,10.15273588969607
MAC003359,Std,ACORN-G,Comfortable,block_59,2470.84,4.8734516765286,10.15273588969607
MAC003140,ToU,ACORN-G,Comfortable,block_59,11254.590998099995,18.915278988403355,10.15273588969607
MAC003342,Std,ACORN-G,Comfortable,block_59,5131.944999299995,9.850182340307093,10.15273588969607
MAC003385,Std,ACORN-G,Comfortable,block_59,4431.345999999999,8.538238921001923,10.15273588969607
MAC003247,ToU,ACORN-G,Comfortable,block_59,8770.3490003,16.579109641398865,10.15273588969607
MAC003332,Std,ACORN-G,Comfortable,block_59,6521.776001399997,12.493823757471258,10.15273588969607
MAC004830,Std,ACORN-G,Comfortable,block_59,1274.2540000000006,1.8467449275362326,10.15273588969607
MAC005139,Std,ACORN-G,Comfortable,block_59,7884.638000599999,12.339026605007824,10.15273588969607
MAC003259,ToU,ACORN-G,Comfortable,block_59,7295.146997300008,13.816566282765166,10.15273588969607
MAC003262,ToU,ACORN-G,Comfortable,block_59,4801.141000800001,9.09307007727273,10.15273588969607
MAC003307,Std,ACORN-G,Comfortable,block_59,8950.315998599992,17.113414911281055,10.15273588969607
MAC005132,Std,ACORN-G,Comfortable,block_59,4136.8280000999985,6.473909233333331,10.15273588969607
MAC003304,Std,ACORN-G,Comfortable,block_59,4061.2309999999998,7.765260038240918,10.15273588969607
MAC000250,Std,ACORN-G,Comfortable,block_59,5844.828000499993,7.136542125152617,10.15273588969607
MAC003302,Std,ACORN-G,Comfortable,block_59,10725.464999900005,20.507581261759093,10.15273588969607
MAC003391,Std,ACORN-G,Comfortable,block_59,6435.111999500003,12.399059729287096,10.15273588969607
MAC005213,Std,ACORN-G,Comfortable,block_59,8794.832000400009,11.618007926552192,10.15273588969607
MAC003478,Std,ACORN-G,Comfortable,block_59,5113.0390000000025,9.947546692607009,10.15273588969607
MAC000069,Std,ACORN-G,Comfortable,block_59,6423.812999800006,7.901369003444041,10.15273588969607
MAC003475,Std,ACORN-G,Comfortable,block_59,8127.335999099994,15.811937741439678,10.15273588969607
MAC003470,Std,ACORN-G,Comfortable,block_59,2162.5929998000015,4.2073793770428045,10.15273588969607
MAC002836,ToU,ACORN-G,Comfortable,block_59,3350.978000200001,7.160209402136754,10.15273588969607
MAC002787,Std,ACORN-G,Comfortable,block_59,5528.507000600002,8.376525758484853,10.15273588969607
MAC002789,Std,ACORN-G,Comfortable,block_59,3855.178999999998,6.309621931260225,10.15273588969607
MAC004658,Std,ACORN-G,Comfortable,block_59,5755.3629998,12.09109873907563,10.15273588969607
MAC003393,Std,ACORN-G,Comfortable,block_59,4344.557000800001,8.371015415799617,10.15273588969607
MAC003452,Std,ACORN-G,Comfortable,block_59,8016.603998700006,15.56622135669904,10.15273588969607
MAC001253,Std,ACORN-G,Comfortable,block_59,5939.798000200001,9.068393893435116,10.15273588969607
MAC005239,Std,ACORN-G,Comfortable,block_59,8688.0559986,11.52262068779841,10.15273588969607
MAC004685,Std,ACORN-G,Comfortable,block_59,5532.508000900015,9.282731545134252,10.15273588969607
MAC004485,ToU,ACORN-G,Comfortable,block_59,5681.388000099993,7.075202988916555,10.15273588969607
MAC004703,Std,ACORN-G,Comfortable,block_59,3930.6470000000018,6.595045302013426,10.15273588969607
MAC001227,Std,ACORN-G,Comfortable,block_59,7111.057001299994,10.840025916615845,10.15273588969607
MAC002847,Std,ACORN-G,Comfortable,block_59,2671.7990000999935,4.7796046513416695,10.15273588969607
MAC000835,Std,ACORN-G,Comfortable,block_59,9901.671997299996,14.690908007863497,10.15273588969607
MAC004660,Std,ACORN-G,Comfortable,block_59,7035.838000300005,11.785323283584598,10.15273588969607
MAC004850,Std,ACORN-G,Comfortable,block_59,3758.2270002999985,4.739252207187892,10.15273588969607
MAC005130,Std,ACORN-G,Comfortable,block_59,3573.337999399998,5.592078246322376,10.15273588969607
MAC000900,Std,ACORN-G,Comfortable,block_59,6699.427001000003,9.954572066864788,10.15273588969607
MAC001069,Std,ACORN-G,Comfortable,block_59,3454.8979997999963,5.218879153776429,10.15273588969607
MAC004962,Std,ACORN-G,Comfortable,block_59,3818.697999899992,4.972263020703115,10.15273588969607
MAC003968,ToU,ACORN-G,Comfortable,block_59,6612.957000200003,10.96676119436153,10.15273588969607
MAC003571,ToU,ACORN-G,Comfortable,block_59,2085.6410001999993,4.105592520078739,10.15273588969607
MAC004970,Std,ACORN-G,Comfortable,block_60,20680.824989899997,26.963265958148625,10.15273588969607
MAC003187,Std,ACORN-G,Comfortable,block_60,4066.0369998000024,7.614301497752813,10.15273588969607
MAC003617,ToU,ACORN-G,Comfortable,block_60,1889.879000000001,3.7722135728542936,10.15273588969607
MAC003092,Std,ACORN-G,Comfortable,block_60,8172.143999799996,12.553216589554525,10.15273588969607
MAC001071,Std,ACORN-G,Comfortable,block_60,5131.979999799991,7.752235649244699,10.15273588969607
MAC004978,Std,ACORN-G,Comfortable,block_60,10147.617000299997,13.24754177584856,10.15273588969607
MAC003677,ToU,ACORN-G,Comfortable,block_60,3966.5759992999997,7.901545815338645,10.15273588969607
MAC003169,Std,ACORN-G,Comfortable,block_60,1776.2489999999993,3.3200915887850453,10.15273588969607
MAC003695,ToU,ACORN-G,Comfortable,block_60,1166.0379999999986,2.327421157684628,10.15273588969607
MAC003713,ToU,ACORN-G,Comfortable,block_60,7727.565999599997,15.455131999199994,10.15273588969607
MAC003827,ToU,ACORN-G,Comfortable,block_60,2124.383999799998,4.300372469230766,10.15273588969607
MAC003771,ToU,ACORN-G,Comfortable,block_60,2477.916999999998,4.975736947791161,10.15273588969607
MAC005012,Std,ACORN-G,Comfortable,block_60,1018.0470003000005,3.1038018301829284,10.15273588969607
MAC001036,Std,ACORN-G,Comfortable,block_60,25368.917998899997,38.03435981844078,10.15273588969607
MAC003174,Std,ACORN-G,Comfortable,block_60,8182.428999999998,15.294259813084109,10.15273588969607
MAC003531,ToU,ACORN-G,Comfortable,block_60,1820.2929999999994,3.576214145383103,10.15273588969607
MAC000118,Std,ACORN-G,Comfortable,block_60,6200.511999700003,7.673900989727726,10.15273588969607
MAC003228,Std,ACORN-G,Comfortable,block_60,8111.882001100008,15.305437737924544,10.15273588969607
MAC003295,Std,ACORN-G,Comfortable,block_60,6233.262004199997,11.918282990822174,10.15273588969607
MAC003274,ToU,ACORN-G,Comfortable,block_60,6114.064999800009,11.601641365844419,10.15273588969607
MAC004874,Std,ACORN-G,Comfortable,block_60,7538.092999899998,9.566107867893399,10.15273588969607
MAC000260,Std,ACORN-G,Comfortable,block_60,5950.874000600001,7.283811506242351,10.15273588969607
MAC003276,Std,ACORN-G,Comfortable,block_60,11448.94199699999,21.724747622390876,10.15273588969607
MAC003333,ToU,ACORN-G,Comfortable,block_60,5298.691000100009,10.150749042337182,10.15273588969607
MAC003266,Std,ACORN-G,Comfortable,block_60,2327.293000000002,4.416115749525621,10.15273588969607
MAC003409,ToU,ACORN-G,Comfortable,block_60,1671.4279999999999,3.239201550387597,10.15273588969607
MAC003414,ToU,ACORN-G,Comfortable,block_60,5863.263999900004,11.362914728488379,10.15273588969607
MAC003255,Std,ACORN-G,Comfortable,block_60,9779.481000199994,18.521744318560593,10.15273588969607
MAC003419,ToU,ACORN-G,Comfortable,block_60,12485.1759946,24.19607750891473,10.15273588969607
MAC005090,Std,ACORN-G,Comfortable,block_60,5300.509000700001,11.448183586825056,10.15273588969607
MAC004905,Std,ACORN-G,Comfortable,block_60,4315.680999999994,5.5758152454780285,10.15273588969607
MAC003244,Std,ACORN-G,Comfortable,block_60,8354.883998000003,15.793731565217398,10.15273588969607
MAC005084,Std,ACORN-G,Comfortable,block_60,2458.283999999999,5.825317535545022,10.15273588969607
MAC003234,Std,ACORN-G,Comfortable,block_60,3644.8789993999994,6.877130187547169,10.15273588969607
MAC003483,ToU,ACORN-G,Comfortable,block_60,4590.856000099998,8.931626459338517,10.15273588969607
MAC003230,Std,ACORN-G,Comfortable,block_60,5985.104999500002,11.292650942452834,10.15273588969607
MAC003042,Std,ACORN-G,Comfortable,block_60,5569.681999899999,8.503331297557251,10.15273588969607
MAC003480,Std,ACORN-G,Comfortable,block_60,3757.759999500002,7.310817119649809,10.15273588969607
MAC002759,Std,ACORN-G,Comfortable,block_60,9067.381997799997,13.738457572424238,10.15273588969607
MAC005100,Std,ACORN-G,Comfortable,block_60,4529.751000700002,10.633218311502352,10.15273588969607
MAC000225,Std,ACORN-G,Comfortable,block_60,3773.940999600002,7.895274057740591,10.15273588969607
MAC001354,Std,ACORN-G,Comfortable,block_60,11743.62500399999,17.984111797856034,10.15273588969607
MAC003663,Std,ACORN-G,Comfortable,block_60,3480.5500000999978,6.892178218019797,10.15273588969607
MAC003534,Std,ACORN-G,Comfortable,block_60,6997.004998099999,13.746571705500982,10.15273588969607
MAC002667,Std,ACORN-G,Comfortable,block_60,9202.251999500002,13.817195194444448,10.15273588969607
MAC002461,Std,ACORN-G,Comfortable,block_60,3280.4019999000016,4.8961223879104505,10.15273588969607
MAC002574,ToU,ACORN-G,Comfortable,block_60,4155.896999999999,6.938058430717861,10.15273588969607
MAC005430,Std,ACORN-G,Comfortable,block_60,7426.444000400004,10.825720117201172,10.15273588969607
MAC001393,Std,ACORN-G,Comfortable,block_60,8623.007999300004,13.205218988208275,10.15273588969607
MAC001396,Std,ACORN-G,Comfortable,block_60,1147.5490000000002,1.7600444785276077,10.15273588969607
MAC004450,Std,ACORN-G,Comfortable,block_61,2880.2640000000033,4.056709859154934,10.15273588969607
MAC003627,Std,ACORN-G,Comfortable,block_61,826.4729988,1.63334584743083,10.15273588969607
MAC002496,ToU,ACORN-G,Comfortable,block_61,8203.970999600002,13.627858803322262,10.15273588969607
MAC004762,ToU,ACORN-G,Comfortable,block_61,2081.4829999999984,2.9863457675753207,10.15273588969607
MAC002443,Std,ACORN-G,Comfortable,block_61,17250.7830002,25.747437313731346,10.15273588969607
MAC005410,Std,ACORN-G,Comfortable,block_61,4705.311999899998,6.428021857786883,10.15273588969607
MAC001419,Std,ACORN-G,Comfortable,block_61,3870.5429995000027,8.080465552192072,10.15273588969607
MAC004460,Std,ACORN-G,Comfortable,block_61,8549.6359989,10.620665837142857,10.15273588969607
MAC002222,ToU,ACORN-G,Comfortable,block_61,7696.92899980001,12.617916393114772,10.15273588969607
MAC002535,Std,ACORN-G,Comfortable,block_61,11731.5569996,19.552594999333333,10.15273588969607
MAC000699,Std,ACORN-G,Comfortable,block_61,4621.508000199994,6.776404692375358,10.15273588969607
MAC000691,Std,ACORN-G,Comfortable,block_61,2850.3070000000025,4.179335777126103,10.15273588969607
MAC001473,Std,ACORN-G,Comfortable,block_61,5159.115000099995,7.949329738212628,10.15273588969607
MAC001438,Std,ACORN-G,Comfortable,block_61,4899.547997600003,7.526187400307225,10.15273588969607
MAC003485,Std,ACORN-G,Comfortable,block_61,3877.8820002000016,7.5445175101167345,10.15273588969607
MAC003600,Std,ACORN-G,Comfortable,block_61,1927.1440002000018,3.8085849806324146,10.15273588969607
MAC003596,Std,ACORN-G,Comfortable,block_61,7611.848998800001,15.013508873372784,10.15273588969607
MAC004484,Std,ACORN-G,Comfortable,block_61,13732.694998100002,19.562243587037038,10.15273588969607
MAC005374,Std,ACORN-G,Comfortable,block_61,2800.6050000000027,3.8000067842605194,10.15273588969607
MAC003621,Std,ACORN-G,Comfortable,block_61,8553.057999599989,16.903276679051363,10.15273588969607
MAC003672,Std,ACORN-G,Comfortable,block_61,3087.9019997999976,6.15119920278884,10.15273588969607
MAC003552,Std,ACORN-G,Comfortable,block_61,3585.837,7.044866404715128,10.15273588969607
MAC003589,Std,ACORN-G,Comfortable,block_61,7488.849000600004,14.770905326627226,10.15273588969607
MAC001585,Std,ACORN-G,Comfortable,block_61,4542.9039996000065,7.043262014883731,10.15273588969607
MAC000348,Std,ACORN-G,Comfortable,block_61,3399.0609998,4.707840719944598,10.15273588969607
MAC005443,Std,ACORN-G,Comfortable,block_61,4041.620000099999,5.9348311308370025,10.15273588969607
MAC002708,Std,ACORN-G,Comfortable,block_61,5363.999999100007,8.066165412180462,10.15273588969607
MAC003512,Std,ACORN-G,Comfortable,block_61,3537.2570005999964,6.908705079296868,10.15273588969607
MAC003687,Std,ACORN-G,Comfortable,block_61,6239.132996900004,12.45335927524951,10.15273588969607
MAC002699,Std,ACORN-G,Comfortable,block_61,4698.113001000007,7.0754713870482036,10.15273588969607
MAC002718,Std,ACORN-G,Comfortable,block_61,8361.743001200008,12.631031723867082,10.15273588969607
MAC004669,ToU,ACORN-G,Comfortable,block_61,3628.8670003000047,6.07850418810721,10.15273588969607
MAC003681,Std,ACORN-G,Comfortable,block_61,4040.4379998,8.064746506586825,10.15273588969607
MAC001091,ToU,ACORN-H,Comfortable,block_61,4276.217999899988,6.45954380649545,11.097962908077635
MAC003823,ToU,ACORN-H,Comfortable,block_61,6911.173000700005,13.990228746356285,11.097962908077635
MAC004081,Std,ACORN-H,Comfortable,block_61,4399.729999999997,6.748052147239259,11.097962908077635
MAC001322,ToU,ACORN-H,Comfortable,block_61,4138.703000000001,6.328292048929666,11.097962908077635
MAC005072,Std,ACORN-H,Comfortable,block_61,6285.892000199994,9.821706250312491,11.097962908077635
MAC004031,ToU,ACORN-H,Comfortable,block_61,1407.4040004999995,4.920993008741257,11.097962908077635
MAC004922,Std,ACORN-H,Comfortable,block_61,16436.112000200013,21.31791439714658,11.097962908077635
MAC000932,ToU,ACORN-H,Comfortable,block_61,3752.7450005999976,10.909142443604644,11.097962908077635
MAC003489,ToU,ACORN-H,Comfortable,block_61,3341.123000299999,6.5129103319688095,11.097962908077635
MAC003524,ToU,ACORN-H,Comfortable,block_61,6206.457000700002,12.193432221414541,11.097962908077635
MAC005444,Std,ACORN-H,Comfortable,block_61,2551.545000000002,3.730328947368424,11.097962908077635
MAC003723,ToU,ACORN-H,Comfortable,block_61,5275.187997400006,16.281444436419772,11.097962908077635
MAC002238,ToU,ACORN-H,Comfortable,block_61,9194.650998400002,13.541459496907219,11.097962908077635
MAC003820,ToU,ACORN-H,Comfortable,block_61,13140.485998799999,26.600174086639672,11.097962908077635
MAC005074,Std,ACORN-H,Comfortable,block_61,5772.4949988000035,9.04779780376176,11.097962908077635
MAC005081,Std,ACORN-H,Comfortable,block_61,7445.154999700003,11.633054687031255,11.097962908077635
MAC004012,ToU,ACORN-H,Comfortable,block_61,2627.9620000000027,4.358145936981763,11.097962908077635
MAC002246,ToU,ACORN-H,Comfortable,block_62,9562.422999499995,14.124701624076803,11.097962908077635
MAC003439,ToU,ACORN-H,Comfortable,block_62,3986.9490009000015,7.741648545436896,11.097962908077635
MAC004107,ToU,ACORN-H,Comfortable,block_62,13546.372999299998,20.776645704447848,11.097962908077635
MAC003808,ToU,ACORN-H,Comfortable,block_62,4749.258000899995,9.594460607878778,11.097962908077635
MAC003753,ToU,ACORN-H,Comfortable,block_62,5791.49000119999,11.606192387174328,11.097962908077635
MAC003436,ToU,ACORN-H,Comfortable,block_62,6465.777999700002,12.554908737281556,11.097962908077635
MAC002300,ToU,ACORN-H,Comfortable,block_62,6351.132999800001,9.395167159467457,11.097962908077635
MAC003758,ToU,ACORN-H,Comfortable,block_62,16003.1540002,32.13484738995984,11.097962908077635
MAC003372,ToU,ACORN-H,Comfortable,block_62,5127.669000099996,9.860901923269223,11.097962908077635
MAC005448,ToU,ACORN-H,Comfortable,block_62,4468.4789998999995,6.53286403494152,11.097962908077635
MAC004929,Std,ACORN-H,Comfortable,block_62,9516.048998400005,12.342476003112846,11.097962908077635
MAC000010,Std,ACORN-H,Comfortable,block_62,13780.23099699998,26.34843402868065,11.097962908077635
MAC004391,Std,ACORN-H,Comfortable,block_62,10682.285000199992,14.961183473669458,11.097962908077635
MAC000043,Std,ACORN-H,Comfortable,block_62,2876.7880000000027,3.5341375921375957,11.097962908077635
MAC004956,ToU,ACORN-H,Comfortable,block_62,6267.967000600003,8.161415365364588,11.097962908077635
MAC005508,ToU,ACORN-H,Comfortable,block_62,7205.6879992999975,10.550055635871153,11.097962908077635
MAC003581,ToU,ACORN-H,Comfortable,block_62,7084.837999599999,13.94653149527559,11.097962908077635
MAC000091,Std,ACORN-H,Comfortable,block_62,5099.075999500001,6.2951555549382725,11.097962908077635
MAC003899,ToU,ACORN-H,Comfortable,block_62,5152.701999999996,10.494301425661906,11.097962908077635
MAC004423,Std,ACORN-H,Comfortable,block_62,4499.401999199998,6.319384830337075,11.097962908077635
MAC004098,Std,ACORN-H,Comfortable,block_62,2473.168000000001,3.799029185867897,11.097962908077635
MAC003626,ToU,ACORN-H,Comfortable,block_62,3876.0359997999994,7.6601501972332,11.097962908077635
MAC003638,ToU,ACORN-H,Comfortable,block_62,4740.905999800002,9.38793267287129,11.097962908077635
MAC001016,ToU,ACORN-H,Comfortable,block_62,6151.150999899998,9.208309880089818,11.097962908077635
MAC003684,ToU,ACORN-H,Comfortable,block_62,3874.9510002999978,7.734433134331333,11.097962908077635
MAC004095,Std,ACORN-H,Comfortable,block_62,4601.372998600003,7.46976136136364,11.097962908077635
MAC003682,ToU,ACORN-H,Comfortable,block_62,8800.975999599996,17.56681836247504,11.097962908077635
MAC005035,Std,ACORN-H,Comfortable,block_62,8239.836000199995,10.841889473947363,11.097962908077635
MAC003528,ToU,ACORN-H,Comfortable,block_62,4079.7610000000022,8.015247544204327,11.097962908077635
MAC000119,Std,ACORN-H,Comfortable,block_62,10394.023999799992,14.218911080437746,11.097962908077635
MAC004494,Std,ACORN-H,Comfortable,block_62,9993.696000799993,12.445449565130751,11.097962908077635
MAC001118,ToU,ACORN-H,Comfortable,block_62,6752.270999899995,10.199805135800597,11.097962908077635
MAC003852,ToU,ACORN-H,Comfortable,block_62,7990.276998499997,16.207458414807295,11.097962908077635
MAC001297,ToU,ACORN-H,Comfortable,block_62,3387.1630001000008,5.163358231859757,11.097962908077635
MAC003991,ToU,ACORN-H,Comfortable,block_62,6211.4609985,10.300930345771144,11.097962908077635
MAC003865,ToU,ACORN-H,Comfortable,block_62,1399.3639998999997,2.844235772154471,11.097962908077635
MAC000946,ToU,ACORN-H,Comfortable,block_62,3834.5660002000027,7.402637066023171,11.097962908077635
