LCLid,StdorToU,Acorn,Acorn_grouped,block_num,energy_sum,group_average,energy_average,tarrif_types,acorn_types
MAC004254,Std,ACORN-F,Comfortable,49,5008.324001,9.167380767,7.75282353,0,6
MAC004557,Std,ACORN-F,Comfortable,49,13261.236,9.167380767,16.576545,0,6
MAC004257,Std,ACORN-F,Comfortable,49,4337.036001,9.167380767,10.73523763,0,6
MAC004267,Std,ACORN-F,Comfortable,49,1096.617,9.167380767,1.697549536,0,6
MAC000180,Std,ACORN-F,Comfortable,49,8893.033005,9.167380767,10.76638378,0,6
MAC004545,Std,ACORN-F,Comfortable,49,6518.589001,9.167380767,8.138063672,0,6
MAC003825,Std,ACORN-F,Comfortable,49,2565.404,9.167380767,5.193125506,0,6
MAC000550,Std,ACORN-F,Comfortable,49,14374.709,9.167380767,20.86314804,0,6
MAC004580,Std,ACORN-F,Comfortable,49,1986.677,9.167380767,4.810355932,0,6
MAC004230,Std,ACORN-F,Comfortable,49,5157.66,9.167380767,7.983993807,0,6
MAC000222,Std,ACORN-F,Comfortable,49,11518.841,9.167380767,14.030257,0,6
MAC004226,Std,ACORN-F,Comfortable,49,2321.992,9.167380767,4.31597026,0,6
MAC003893,Std,ACORN-F,Comfortable,49,2087.62,9.167380767,4.251771893,0,6
MAC004636,Std,ACORN-F,Comfortable,49,26116.856,9.167380767,43.74682746,0,6
MAC004635,Std,ACORN-F,Comfortable,49,9270.554999,9.167380767,15.52856784,0,6
MAC000226,Std,ACORN-F,Comfortable,49,10777,9.167380767,13.12667478,0,6
MAC004641,ToU,ACORN-F,Comfortable,49,5707.943,9.167380767,9.561043551,1,6
MAC000769,Std,ACORN-F,Comfortable,49,1750.629,9.167380767,2.57824595,0,6
MAC004197,Std,ACORN-F,Comfortable,49,11020.019,9.167380767,17.05885294,0,6
MAC004201,Std,ACORN-F,Comfortable,49,2701.81,9.167380767,4.175904173,0,6
MAC004616,Std,ACORN-F,Comfortable,49,7049.235,9.167380767,11.78801839,0,6
MAC004274,Std,ACORN-F,Comfortable,49,7082.347,9.167380767,10.96338545,0,6
MAC004202,Std,ACORN-F,Comfortable,49,2286.447,9.167380767,3.533921175,0,6
MAC004657,ToU,ACORN-F,Comfortable,49,8927.886001,9.167380767,15.10640609,1,6
MAC004608,Std,ACORN-F,Comfortable,49,2595.655,9.167380767,4.340560201,0,6
MAC004212,Std,ACORN-F,Comfortable,49,6734.597,9.167380767,10.42507276,0,6
MAC004600,Std,ACORN-F,Comfortable,49,4484.36,9.167380767,7.498929766,0,6
MAC004217,Std,ACORN-F,Comfortable,49,10286.716,9.167380767,15.89909737,0,6
MAC004220,Std,ACORN-F,Comfortable,49,4569.862999,9.167380767,7.063157649,0,6
MAC004588,Std,ACORN-F,Comfortable,49,3646.846,9.167380767,6.098404683,0,6
MAC000530,Std,ACORN-F,Comfortable,49,14846.593,9.167380767,21.11890896,0,6
MAC003509,Std,ACORN-F,Comfortable,49,1473.092,9.167380767,2.877132812,0,6
MAC004203,Std,ACORN-F,Comfortable,49,8808.704,9.167380767,13.61468933,0,6
MAC001944,Std,ACORN-F,Comfortable,49,2689.829,9.167380767,4.283167197,0,6
MAC000399,Std,ACORN-F,Comfortable,49,520.8349999,9.167380767,0.845511363,0,6
MAC001463,Std,ACORN-F,Comfortable,49,11349.538,9.167380767,17.4877319,0,6
MAC002283,Std,ACORN-F,Comfortable,49,6244.055,9.167380767,9.264176558,0,6
MAC001718,ToU,ACORN-F,Comfortable,49,1869.147,9.167380767,2.929697492,1,6
MAC002715,Std,ACORN-F,Comfortable,49,2832.987,9.167380767,4.292404545,0,6
MAC002716,Std,ACORN-F,Comfortable,49,2965.942,9.167380767,4.480274924,0,6
MAC001696,Std,ACORN-F,Comfortable,50,12944.464,9.167380767,20.1941716,0,6
MAC001327,Std,ACORN-F,Comfortable,50,2783.035,9.167380767,4.268458589,0,6
MAC002278,Std,ACORN-F,Comfortable,50,2735.239,9.167380767,4.04023486,0,6
MAC002731,Std,ACORN-F,Comfortable,50,3863.213001,9.167380767,5.835669186,0,6
MAC002733,Std,ACORN-F,Comfortable,50,3851.363,9.167380767,5.817768882,0,6
MAC000098,Std,ACORN-F,Comfortable,50,9162.197001,9.167380767,11.31135432,0,6
MAC002672,ToU,ACORN-F,Comfortable,50,13241.94,9.167380767,19.91269172,1,6
MAC001312,Std,ACORN-F,Comfortable,50,2657.212,9.167380767,4.056812214,0,6
MAC002746,Std,ACORN-F,Comfortable,50,2156.695,9.167380767,3.262776097,0,6
MAC001308,Std,ACORN-F,Comfortable,50,6598.581,9.167380767,10.0588125,0,6
MAC002748,Std,ACORN-F,Comfortable,50,3292.721,9.167380767,4.9814236,0,6
MAC002738,ToU,ACORN-F,Comfortable,50,3518.188,9.167380767,5.314483384,1,6
MAC001301,Std,ACORN-F,Comfortable,50,5359.157999,9.167380767,8.16944817,0,6
MAC002753,Std,ACORN-F,Comfortable,50,2904.45,9.167380767,4.400681819,0,6
MAC002755,Std,ACORN-F,Comfortable,50,12905.639,9.167380767,19.55399848,0,6
MAC001296,Std,ACORN-F,Comfortable,50,1193.468,9.167380767,1.819310976,0,6
MAC001310,Std,ACORN-F,Comfortable,50,14189.52,9.167380767,21.66338931,0,6
MAC000328,ToU,ACORN-F,Comfortable,50,3161.105,9.167380767,4.366167127,1,6
MAC005305,Std,ACORN-F,Comfortable,50,6707.470998,9.167380767,9.003316776,0,6
MAC002698,Std,ACORN-F,Comfortable,50,6825.005001,9.167380767,10.26316541,0,6
MAC001391,Std,ACORN-F,Comfortable,50,2131.177,9.167380767,3.26867638,0,6
MAC002640,Std,ACORN-F,Comfortable,50,7143.137,9.167380767,10.70935082,0,6
MAC001390,Std,ACORN-F,Comfortable,50,8482.066997,9.167380767,13.02928878,0,6
MAC001382,Std,ACORN-F,Comfortable,50,6484.094001,9.167380767,9.929699848,0,6
MAC001778,ToU,ACORN-F,Comfortable,50,4200.189,9.167380767,6.635369668,1,6
MAC002650,Std,ACORN-F,Comfortable,50,3388.396,9.167380767,6.723007937,0,6
MAC002651,Std,ACORN-F,Comfortable,50,2095.114,9.167380767,3.145816817,0,6
MAC000198,ToU,ACORN-F,Comfortable,50,10524.814,9.167380767,12.77283253,1,6
MAC001377,Std,ACORN-F,Comfortable,50,7115.642999,9.167380767,10.89684992,0,6
MAC000247,ToU,ACORN-F,Comfortable,50,9101.573001,9.167380767,11.11303175,1,6
MAC002301,Std,ACORN-F,Comfortable,50,2500.025,9.167380767,3.703740741,0,6
MAC005325,Std,ACORN-F,Comfortable,50,7613.008,9.167380767,10.2601186,0,6
MAC001368,Std,ACORN-F,Comfortable,50,2778.374,9.167380767,4.254784073,0,6
MAC002585,ToU,ACORN-F,Comfortable,50,3052.113,9.167380767,5.095347245,1,6
MAC000261,ToU,ACORN-F,Comfortable,50,6023.759,9.167380767,7.373022032,1,6
MAC000265,ToU,ACORN-F,Comfortable,50,6663.215,9.167380767,8.155709914,1,6
MAC002586,ToU,ACORN-F,Comfortable,50,4173.98,9.167380767,6.968247079,1,6
MAC002589,ToU,ACORN-F,Comfortable,50,5038.321,9.167380767,8.411220367,1,6
MAC002682,Std,ACORN-F,Comfortable,50,8650.175,9.167380767,12.98825075,0,6
MAC002684,Std,ACORN-F,Comfortable,50,2170.28,9.167380767,3.258678679,0,6
MAC000286,ToU,ACORN-F,Comfortable,50,9163.755999,9.167380767,12.55309041,1,6
MAC001685,Std,ACORN-F,Comfortable,50,5346.649,9.167380767,8.380327587,0,6
MAC002286,Std,ACORN-F,Comfortable,50,5590.655999,9.167380767,8.257985227,0,6
MAC002769,ToU,ACORN-F,Comfortable,50,1643.378,9.167380767,3.504004265,1,6
MAC002520,ToU,ACORN-F,Comfortable,50,9922.322,9.167380767,16.53720333,1,6
MAC002794,ToU,ACORN-F,Comfortable,50,9473.954,9.167380767,14.35447576,1,6
MAC000366,ToU,ACORN-F,Comfortable,50,4815.184001,9.167380767,6.697057025,1,6
MAC001248,Std,ACORN-F,Comfortable,50,1873.634,9.167380767,2.860509924,0,6
MAC002909,ToU,ACORN-F,Comfortable,51,4946.089001,9.167380767,8.202469321,1,6
MAC001242,Std,ACORN-F,Comfortable,51,2826.194,9.167380767,4.308222561,0,6
MAC002231,Std,ACORN-F,Comfortable,51,15190.34799,9.167380767,22.37164653,0,6
MAC002918,ToU,ACORN-F,Comfortable,51,8727.511,9.167380767,14.37810708,1,6
MAC005230,Std,ACORN-F,Comfortable,51,11536.727,9.167380767,15.5481496,0,6
MAC001721,Std,ACORN-F,Comfortable,51,7655.482,9.167380767,11.99918809,0,6
MAC002834,Std,ACORN-F,Comfortable,51,5613.056001,9.167380767,8.517535661,0,6
MAC001724,Std,ACORN-F,Comfortable,51,10048.51,9.167380767,15.77474097,0,6
MAC005493,Std,ACORN-F,Comfortable,51,3824.715,9.167380767,5.616321585,0,6
MAC000467,ToU,ACORN-F,Comfortable,51,2336.169,9.167380767,3.95290863,1,6
MAC000319,Std,ACORN-F,Comfortable,51,5559.947001,9.167380767,7.668892414,0,6
MAC002932,ToU,ACORN-F,Comfortable,51,3402.099,9.167380767,5.604775948,1,6
MAC001728,Std,ACORN-F,Comfortable,51,5906.708,9.167380767,9.258163009,0,6
MAC001729,Std,ACORN-F,Comfortable,51,4335.521,9.167380767,6.79548746,0,6
MAC000494,ToU,ACORN-F,Comfortable,51,3270.079,9.167380767,5.223768371,1,6
MAC002983,ToU,ACORN-F,Comfortable,51,7725.247999,9.167380767,12.74793399,1,6
MAC002995,ToU,ACORN-F,Comfortable,51,7507.265,9.167380767,12.40870248,1,6
MAC001217,Std,ACORN-F,Comfortable,51,5869.03,9.167380767,8.91949848,0,6
MAC001216,Std,ACORN-F,Comfortable,51,4211.489,9.167380767,6.40043921,0,6
MAC001686,ToU,ACORN-F,Comfortable,51,2832.329999,9.167380767,4.418611544,1,6
MAC001214,Std,ACORN-F,Comfortable,51,6574.854999,9.167380767,9.99218085,0,6
MAC002837,Std,ACORN-F,Comfortable,51,4388.005,9.167380767,6.658581184,0,6
MAC000465,ToU,ACORN-F,Comfortable,51,6958.958998,9.167380767,9.829038133,1,6
MAC002818,Std,ACORN-F,Comfortable,51,10606.885,9.167380767,16.09542489,0,6
MAC001249,Std,ACORN-F,Comfortable,51,2097.548,9.167380767,3.197481707,0,6
MAC000369,ToU,ACORN-F,Comfortable,51,10294.422,9.167380767,14.31769402,1,6
MAC002266,Std,ACORN-F,Comfortable,51,3356.023,9.167380767,4.957197932,0,6
MAC005264,Std,ACORN-F,Comfortable,51,16391.826,9.167380767,21.82666577,0,6
MAC002261,Std,ACORN-F,Comfortable,51,4456.943,9.167380767,6.58337223,0,6
MAC001280,Std,ACORN-F,Comfortable,51,2259.736,9.167380767,3.444719512,0,6
MAC002783,Std,ACORN-F,Comfortable,51,6501.966,9.167380767,9.851463636,0,6
MAC000439,ToU,ACORN-F,Comfortable,51,8783.430001,9.167380767,12.38847673,1,6
MAC001268,Std,ACORN-F,Comfortable,51,2024.42,9.167380767,3.086006097,0,6
MAC002254,Std,ACORN-F,Comfortable,51,9045.395998,9.167380767,13.36099852,0,6
MAC002855,ToU,ACORN-F,Comfortable,51,6834.460998,9.167380767,12.27012747,1,6
MAC001265,Std,ACORN-F,Comfortable,51,9321.364997,9.167380767,14.81934022,0,6
MAC002253,Std,ACORN-F,Comfortable,51,10254.306,9.167380767,15.14668538,0,6
MAC002799,Std,ACORN-F,Comfortable,51,6483.843,9.167380767,9.824004546,0,6
MAC002251,Std,ACORN-F,Comfortable,51,1852.537,9.167380767,2.740439349,0,6
MAC005246,Std,ACORN-F,Comfortable,51,6793.94,9.167380767,9.02249668,0,6
MAC004063,Std,ACORN-F,Comfortable,51,6534.073001,9.167380767,10.85394186,0,6
MAC005245,Std,ACORN-F,Comfortable,51,8953.940999,9.167380767,11.8910239,0,6
MAC001262,Std,ACORN-F,Comfortable,51,2997.265,9.167380767,4.569001525,0,6
MAC002874,ToU,ACORN-F,Comfortable,51,8638.367998,9.167380767,13.12821884,1,6
MAC005243,Std,ACORN-F,Comfortable,51,10913.51,9.167380767,14.49337317,0,6
MAC001694,ToU,ACORN-F,Comfortable,51,5196.329999,9.167380767,8.106599062,1,6
MAC002894,ToU,ACORN-F,Comfortable,51,8125.459,9.167380767,13.40834818,1,6
MAC005241,Std,ACORN-F,Comfortable,51,4639.543,9.167380767,6.153240053,0,6
MAC002795,ToU,ACORN-F,Comfortable,51,5458.748001,9.167380767,8.270830304,1,6
MAC002507,ToU,ACORN-F,Comfortable,51,4381.662,9.167380767,7.278508306,1,6
MAC000170,ToU,ACORN-F,Comfortable,52,10603.009,9.167380767,12.82105079,1,6
MAC001847,ToU,ACORN-F,Comfortable,52,3550.69,9.167380767,5.618180379,1,6
MAC005438,Std,ACORN-F,Comfortable,52,4066.592,9.167380767,5.945309942,0,6
MAC002451,Std,ACORN-F,Comfortable,52,8578.234001,9.167380767,15.42847842,0,6
MAC002022,ToU,ACORN-F,Comfortable,52,3310.235,9.167380767,5.296376,1,6
MAC002122,ToU,ACORN-F,Comfortable,52,10188.072,9.167380767,16.40591304,1,6
MAC005431,Std,ACORN-F,Comfortable,52,4405.914001,9.167380767,6.422615162,0,6
MAC002460,Std,ACORN-F,Comfortable,52,2496.046,9.167380767,3.725441791,0,6
MAC005542,Std,ACORN-F,Comfortable,52,4486.225,9.167380767,6.88071319,0,6
MAC002376,Std,ACORN-F,Comfortable,52,11164.279,9.167380767,16.61351041,0,6
MAC002465,Std,ACORN-F,Comfortable,52,2743.628,9.167380767,4.188745038,0,6
MAC002466,Std,ACORN-F,Comfortable,52,7486.476,9.167380767,11.22410195,0,6
MAC002449,Std,ACORN-F,Comfortable,52,5574.793001,9.167380767,9.729132636,0,6
MAC001548,Std,ACORN-F,Comfortable,52,12237.87,9.167380767,18.88560185,0,6
MAC001615,Std,ACORN-F,Comfortable,52,1843.457,9.167380767,2.862510869,0,6
MAC001543,Std,ACORN-F,Comfortable,52,3541.695,9.167380767,5.465578704,0,6
MAC002480,Std,ACORN-F,Comfortable,52,8236.345001,9.167380767,12.3114275,0,6
MAC001535,Std,ACORN-F,Comfortable,52,3378.104,9.167380767,5.213123456,0,6
MAC002487,Std,ACORN-F,Comfortable,52,5461.534,9.167380767,9.072315615,0,6
MAC002489,Std,ACORN-F,Comfortable,52,8763.23,9.167380767,14.55686046,0,6
MAC002176,ToU,ACORN-F,Comfortable,52,6661.024,9.167380767,10.79582496,1,6
MAC002182,ToU,ACORN-F,Comfortable,52,3539.673002,9.167380767,5.736909241,1,6
MAC002500,Std,ACORN-F,Comfortable,52,10993.464,9.167380767,18.26156811,0,6
MAC002183,ToU,ACORN-F,Comfortable,52,6403.65,9.167380767,10.39553571,1,6
MAC005425,Std,ACORN-F,Comfortable,52,6604.483,9.167380767,9.627526239,0,6
MAC002383,Std,ACORN-F,Comfortable,52,4183.613,9.167380767,6.225614583,0,6
MAC002030,ToU,ACORN-F,Comfortable,52,3987.598,9.167380767,6.390381409,1,6
MAC005481,Std,ACORN-F,Comfortable,52,5128.545,9.167380767,7.508850659,0,6
MAC002397,Std,ACORN-F,Comfortable,52,7990.964,9.167380767,12.90947334,0,6
MAC002084,ToU,ACORN-F,Comfortable,52,8128.219,9.167380767,13.06787621,1,6
MAC005471,Std,ACORN-F,Comfortable,52,3434.744,9.167380767,5.021555556,0,6
MAC005467,Std,ACORN-F,Comfortable,52,4356.616,9.167380767,6.406788235,0,6
MAC005466,Std,ACORN-F,Comfortable,52,3177.69,9.167380767,4.645745614,0,6
MAC005464,Std,ACORN-F,Comfortable,52,9413.995002,9.167380767,13.76315059,0,6
MAC002417,Std,ACORN-F,Comfortable,52,1339.696,9.167380767,1.999546269,0,6
MAC005456,Std,ACORN-F,Comfortable,52,4911.657999,9.167380767,7.212419969,0,6
MAC002422,Std,ACORN-F,Comfortable,52,2312.909001,9.167380767,3.452102986,0,6
MAC001573,Std,ACORN-F,Comfortable,52,3381.932,9.167380767,5.227097372,0,6
MAC005451,Std,ACORN-F,Comfortable,52,10971.556,9.167380767,16.04028655,0,6
MAC001570,Std,ACORN-F,Comfortable,52,9892.903999,9.167380767,15.29042349,0,6
MAC002395,Std,ACORN-F,Comfortable,52,7894.408,9.167380767,11.78269851,0,6
MAC002430,Std,ACORN-F,Comfortable,52,2321.274,9.167380767,3.46458806,0,6
MAC002061,ToU,ACORN-F,Comfortable,52,2917.641,9.167380767,4.683211878,1,6
MAC001569,Std,ACORN-F,Comfortable,52,8001.612,9.167380767,12.36725193,0,6
MAC002393,Std,ACORN-F,Comfortable,52,5945.94,9.167380767,8.88780269,0,6
MAC002389,Std,ACORN-F,Comfortable,52,6940.285999,9.167380767,10.35863582,0,6
MAC001599,Std,ACORN-F,Comfortable,52,1897.931,9.167380767,6.102672026,0,6
MAC001601,Std,ACORN-F,Comfortable,52,15310,9.167380767,23.77329192,0,6
MAC005441,Std,ACORN-F,Comfortable,52,11269.869,9.167380767,16.47641667,0,6
MAC001563,Std,ACORN-F,Comfortable,53,9305.778001,9.167380767,14.36076852,0,6
MAC002502,Std,ACORN-F,Comfortable,53,12212.06,9.167380767,20.28581395,0,6
MAC001969,ToU,ACORN-F,Comfortable,53,2750.432,9.167380767,4.37966879,1,6
MAC001523,Std,ACORN-F,Comfortable,53,8947.935999,9.167380767,13.80854321,0,6
MAC002193,ToU,ACORN-F,Comfortable,53,3328.29,9.167380767,5.403068182,1,6
MAC005379,Std,ACORN-F,Comfortable,53,4646.499997,9.167380767,6.313179344,0,6
MAC001450,Std,ACORN-F,Comfortable,53,6294.479,9.167380767,9.698734977,0,6
MAC001861,ToU,ACORN-F,Comfortable,53,11639.04,9.167380767,18.41620253,1,6
MAC002344,ToU,ACORN-F,Comfortable,53,2333.972,9.167380767,3.457736296,1,6
MAC002349,Std,ACORN-F,Comfortable,53,12998.01,9.167380767,19.25631111,0,6
MAC002348,Std,ACORN-F,Comfortable,53,9701.436,9.167380767,14.37249778,0,6
MAC005372,Std,ACORN-F,Comfortable,53,5132.601,9.167380767,6.964180461,0,6
MAC001646,Std,ACORN-F,Comfortable,53,6854.651999,9.167380767,10.67702804,0,6
MAC001432,Std,ACORN-F,Comfortable,53,5863.923,9.167380767,8.993746932,0,6
MAC001649,Std,ACORN-F,Comfortable,53,13234.885,9.167380767,20.67950782,0,6
MAC002332,Std,ACORN-F,Comfortable,53,6366.933,9.167380767,10.1870928,0,6
MAC001427,Std,ACORN-F,Comfortable,53,878.373,9.167380767,4.029233945,0,6
MAC001659,Std,ACORN-F,Comfortable,53,4446.496,9.167380767,6.926006231,0,6
MAC002329,Std,ACORN-F,Comfortable,53,1681.128,9.167380767,2.48687574,0,6
MAC001422,Std,ACORN-F,Comfortable,53,6725.699999,9.167380767,10.3313364,0,6
MAC000147,ToU,ACORN-F,Comfortable,53,5471.659001,9.167380767,6.600312425,1,6
MAC002619,Std,ACORN-F,Comfortable,53,2158.986,9.167380767,3.23686057,0,6
MAC000314,Std,ACORN-F,Comfortable,53,4017.748,9.167380767,5.541721379,0,6
MAC001403,Std,ACORN-F,Comfortable,53,1696.014,9.167380767,6.03563701,0,6
MAC002486,ToU,ACORN-F,Comfortable,53,6986.635,9.167380767,11.60570598,1,6
MAC002320,Std,ACORN-F,Comfortable,53,5810.859,9.167380767,8.595945266,0,6
MAC005361,Std,ACORN-F,Comfortable,53,6405.127998,9.167380767,8.690811394,0,6
MAC002630,Std,ACORN-F,Comfortable,53,6921.516999,9.167380767,10.37708696,0,6
MAC002577,Std,ACORN-F,Comfortable,53,2359.415,9.167380767,3.938923205,0,6
MAC001211,Std,ACORN-F,Comfortable,53,5678.868001,9.167380767,9.910764399,0,6
MAC001637,Std,ACORN-F,Comfortable,53,3488.308,9.167380767,5.433501558,0,6
MAC001458,Std,ACORN-F,Comfortable,53,2250.58,9.167380767,3.467765794,0,6
MAC001515,Std,ACORN-F,Comfortable,53,5818.007,9.167380767,9.020165891,0,6
MAC002521,Std,ACORN-F,Comfortable,53,1765.305,9.167380767,2.942175,0,6
MAC002219,ToU,ACORN-F,Comfortable,53,3138.676,9.167380767,5.153819377,1,6
MAC005562,Std,ACORN-F,Comfortable,53,6908.162999,9.167380767,10.43529154,0,6
MAC001625,Std,ACORN-F,Comfortable,53,9543.582,9.167380767,14.81922671,0,6
MAC002363,Std,ACORN-F,Comfortable,53,5433.034,9.167380767,8.072858841,0,6
MAC002529,Std,ACORN-F,Comfortable,53,3579.561,9.167380767,5.965935,0,6
MAC000347,Std,ACORN-F,Comfortable,53,4241.163,9.167380767,5.87418698,0,6
MAC002532,Std,ACORN-F,Comfortable,53,3670.856,9.167380767,6.118093333,0,6
MAC001629,Std,ACORN-F,Comfortable,53,485.6719997,9.167380767,1.825834585,0,6
MAC002538,Std,ACORN-F,Comfortable,53,5048.432999,9.167380767,8.414054999,0,6
MAC002227,ToU,ACORN-F,Comfortable,53,2541.482999,9.167380767,10.41591393,1,6
MAC001492,Std,ACORN-F,Comfortable,53,3663.235,9.167380767,5.670642415,0,6
MAC001491,Std,ACORN-F,Comfortable,53,6878.531002,9.167380767,10.61501698,0,6
MAC001490,Std,ACORN-F,Comfortable,53,3915.009,9.167380767,6.051018547,0,6
MAC001630,Std,ACORN-F,Comfortable,53,5436.045,9.167380767,8.467359813,0,6
MAC001481,Std,ACORN-F,Comfortable,53,4008.292,9.167380767,6.185635802,0,6
MAC001631,Std,ACORN-F,Comfortable,53,6287.102999,9.167380767,9.80827301,0,6
MAC000044,ToU,ACORN-F,Comfortable,54,11552.883,9.167380767,14.19273096,1,6
MAC002554,Std,ACORN-F,Comfortable,54,2783.001,9.167380767,4.638335,0,6
MAC002277,ToU,ACORN-F,Comfortable,54,4315.87,9.167380767,6.374992614,1,6
MAC000051,ToU,ACORN-F,Comfortable,54,12577.147,9.167380767,15.45104054,1,6
MAC003132,Std,ACORN-F,Comfortable,54,6720.473,9.167380767,10.30747393,0,6
MAC001635,Std,ACORN-F,Comfortable,54,2406.458,9.167380767,3.748376947,0,6
MAC001733,Std,ACORN-F,Comfortable,54,5431.452,9.167380767,8.513247649,0,6
MAC002927,ToU,ACORN-F,Comfortable,54,8048.689,9.167380767,13.28166502,1,6
MAC002205,Std,ACORN-F,Comfortable,54,4014.104,9.167380767,6.558993464,0,6
MAC000841,ToU,ACORN-F,Comfortable,54,5003.534,9.167380767,7.434671619,1,6
MAC001848,Std,ACORN-F,Comfortable,54,4724.222,9.167380767,7.47503481,0,6
MAC000845,ToU,ACORN-F,Comfortable,54,3511.502,9.167380767,5.20994362,1,6
MAC003028,Std,ACORN-F,Comfortable,54,7675.617001,9.167380767,13.46599474,0,6
MAC003029,Std,ACORN-F,Comfortable,54,4902.023,9.167380767,7.48400458,0,6
MAC001860,Std,ACORN-F,Comfortable,54,8462.041,9.167380767,13.38930538,0,6
MAC000859,ToU,ACORN-F,Comfortable,54,3139.971,9.167380767,4.658710682,1,6
MAC005078,Std,ACORN-F,Comfortable,54,5415.784,9.167380767,9.011287854,0,6
MAC005077,Std,ACORN-F,Comfortable,54,8069.963998,9.167380767,19.03293396,0,6
MAC003034,Std,ACORN-F,Comfortable,54,5979.122,9.167380767,9.128430535,0,6
MAC001372,ToU,ACORN-F,Comfortable,54,1040.592,9.167380767,1.593555896,1,6
MAC005073,Std,ACORN-F,Comfortable,54,7704.966,9.167380767,12.03900938,0,6
MAC000887,ToU,ACORN-F,Comfortable,54,2983.16,9.167380767,4.432630015,1,6
MAC001090,Std,ACORN-F,Comfortable,54,7828.832999,9.167380767,11.82603172,0,6
MAC000901,ToU,ACORN-F,Comfortable,54,7364.336,9.167380767,10.94254978,1,6
MAC005071,Std,ACORN-F,Comfortable,54,3164.479,9.167380767,4.944498437,0,6
MAC002044,Std,ACORN-F,Comfortable,54,4452.254,9.167380767,7.1236064,0,6
MAC003050,Std,ACORN-F,Comfortable,54,5115.645,9.167380767,7.810145037,0,6
MAC005067,Std,ACORN-F,Comfortable,54,8089.01,9.167380767,12.63907812,0,6
MAC003503,ToU,ACORN-F,Comfortable,54,3707.009001,9.167380767,7.226138404,1,6
MAC001877,Std,ACORN-F,Comfortable,54,5267.049,9.167380767,8.360395238,0,6
MAC000834,ToU,ACORN-F,Comfortable,54,11961.018,9.167380767,17.74631751,1,6
MAC005092,Std,ACORN-F,Comfortable,54,3345.279,9.167380767,14.93428125,0,6
MAC001842,Std,ACORN-F,Comfortable,54,5809.221,9.167380767,9.19180538,0,6
MAC000053,Std,ACORN-F,Comfortable,54,6713.869999,9.167380767,8.25814268,0,6
MAC001809,Std,ACORN-F,Comfortable,54,14478.069,9.167380767,22.87214692,0,6
MAC005123,Std,ACORN-F,Comfortable,54,8898.200999,9.167380767,13.92519718,0,6
MAC002994,Std,ACORN-F,Comfortable,54,4952.871,9.167380767,8.20011755,0,6
MAC002998,Std,ACORN-F,Comfortable,54,11386.473,9.167380767,18.82061653,0,6
MAC001813,Std,ACORN-F,Comfortable,54,8927.110999,9.167380767,14.10286098,0,6
MAC005114,Std,ACORN-F,Comfortable,54,2901.004,9.167380767,4.547028213,0,6
MAC001818,Std,ACORN-F,Comfortable,54,9503.422,9.167380767,15.03706013,0,6
MAC001822,Std,ACORN-F,Comfortable,54,15022.131,9.167380767,23.76919461,0,6
MAC001125,Std,ACORN-F,Comfortable,54,7584.297999,9.167380767,11.4566435,0,6
MAC001124,Std,ACORN-F,Comfortable,54,10818.571,9.167380767,16.34225227,0,6
MAC002034,Std,ACORN-F,Comfortable,54,10559.988,9.167380767,16.92305769,0,6
MAC002090,Std,ACORN-F,Comfortable,54,4427.594,9.167380767,7.106892455,0,6
MAC001828,Std,ACORN-F,Comfortable,54,7761.042999,9.167380767,12.29959271,0,6
MAC001121,Std,ACORN-F,Comfortable,54,7299.21,9.167380767,11.02599698,0,6
MAC002086,Std,ACORN-F,Comfortable,54,3271.963,9.167380767,5.260390675,0,6
MAC005107,Std,ACORN-F,Comfortable,54,10618.519,9.167380767,16.61740062,0,6
MAC001466,ToU,ACORN-F,Comfortable,55,2167.787999,9.167380767,3.340197226,1,6
MAC001941,Std,ACORN-F,Comfortable,55,6592.625997,9.167380767,10.4978121,0,6
MAC001447,ToU,ACORN-F,Comfortable,55,4733.74,9.167380767,7.293898305,1,6
MAC005099,Std,ACORN-F,Comfortable,55,577.3159999,9.167380767,2.816175609,0,6
MAC000821,ToU,ACORN-F,Comfortable,55,4317.283,9.167380767,6.405464392,1,6
MAC001838,Std,ACORN-F,Comfortable,55,6155.844,9.167380767,9.740259493,0,6
MAC001210,Std,ACORN-F,Comfortable,55,3865.67,9.167380767,5.87487842,0,6
MAC001879,Std,ACORN-F,Comfortable,55,3982.426,9.167380767,6.560833609,0,6
MAC001084,Std,ACORN-F,Comfortable,55,2643.283,9.167380767,4.029394817,0,6
MAC003057,Std,ACORN-F,Comfortable,55,2447.35,9.167380767,3.736412214,0,6
MAC001169,ToU,ACORN-F,Comfortable,55,1196.982,9.167380767,1.810865356,1,6
MAC001033,ToU,ACORN-F,Comfortable,55,7959.739001,9.167380767,11.91577695,1,6
MAC001974,Std,ACORN-F,Comfortable,55,4977.862,9.167380767,7.9645792,0,6
MAC005024,Std,ACORN-F,Comfortable,55,4172.553,9.167380767,5.48298686,0,6
MAC001973,Std,ACORN-F,Comfortable,55,8582.246998,9.167380767,13.70965974,0,6
MAC001971,Std,ACORN-F,Comfortable,55,4386.003,9.167380767,6.98408121,0,6
MAC001924,Std,ACORN-F,Comfortable,55,1906.645,9.167380767,3.583919173,0,6
MAC001926,Std,ACORN-F,Comfortable,55,8703.005002,9.167380767,13.83625596,0,6
MAC001965,Std,ACORN-F,Comfortable,55,2368.133,9.167380767,3.77091242,0,6
